statistics_code;statistics_label;time_code;time_label;time;1_variable_code;1_variable_label;1_variable_attribute_code;1_variable_attribute_label;value;value_unit;value_variable_code;value_variable_label
11111;Feststellung des Gebietsstands;STAG;Stichtag;2022-12-31;KRSI;Kreise;08311KRSI;Freiburg im Breisgau, Stadtkreis;153039713;m²;FLC006;Gebietsfläche
11111;Feststellung des Gebietsstands;STAG;Stichtag;2023-12-31;KRSI;Kreise;08215KRSI;Karlsruhe, Landkreis;420;EW/km²;FLC106;Bevölkerungsdichte
11111;Feststellung des Gebietsstands;STAG;Stichtag;2023-12-31;KRSI;Kreise;08215KRSI;Karlsruhe, Landkreis;1084977938;m²;FLC006;Gebietsfläche
11111;Feststellung des Gebietsstands;STAG;Stichtag;2022-12-31;KRSI;Kreise;08216KRSI;Rastatt, Landkreis;312;EW/km²;FLC106;Bevölkerungsdichte
11111;Feststellung des Gebietsstands;STAG;Stichtag;2022-12-31;KRSI;Kreise;08216KRSI;Rastatt, Landkreis;738433401;m²;FLC006;Gebietsfläche
11111;Feststellung des Gebietsstands;STAG;Stichtag;2022-12-31;KRSI;Kreise;08126KRSI;Hohenlohekreis, Landkreis;147;EW/km²;FLC106;Bevölkerungsdichte
11111;Feststellung des Gebietsstands;STAG;Stichtag;2022-12-31;KRSI;Kreise;08126KRSI;Hohenlohekreis, Landkreis;776754180;m²;FLC006;Gebietsfläche
11111;Feststellung des Gebietsstands;STAG;Stichtag;2023-12-31;KRSI;Kreise;08426KRSI;Biberach, Landkreis;147;EW/km²;FLC106;Bevölkerungsdichte
11111;Feststellung des Gebietsstands;STAG;Stichtag;2023-12-31;KRSI;Kreise;08426KRSI;Biberach, Landkreis;1409522155;m²;FLC006;Gebietsfläche
11111;Feststellung des Gebietsstands;STAG;Stichtag;2022-12-31;KRSI;Kreise;08236KRSI;Enzkreis, Landkreis;347;EW/km²;FLC106;Bevölkerungsdichte
11111;Feststellung des Gebietsstands;STAG;Stichtag;2022-12-31;KRSI;Kreise;08236KRSI;Enzkreis, Landkreis;573600248;m²;FLC006;Gebietsfläche
11111;Feststellung des Gebietsstands;STAG;Stichtag;2022-12-31;KRSI;Kreise;08115KRSI;Böblingen, Landkreis;634;EW/km²;FLC106;Bevölkerungsdichte
11111;Feststellung des Gebietsstands;STAG;Stichtag;2022-12-31;KRSI;Kreise;08115KRSI;Böblingen, Landkreis;617765335;m²;FLC006;Gebietsfläche
11111;Feststellung des Gebietsstands;STAG;Stichtag;2024-12-31;KRSI;Kreise;08437KRSI;Sigmaringen, Landkreis;110;EW/km²;FLC106;Bevölkerungsdichte
11111;Feststellung des Gebietsstands;STAG;Stichtag;2024-12-31;KRSI;Kreise;08437KRSI;Sigmaringen, Landkreis;1204235040;m²;FLC006;Gebietsfläche
11111;Feststellung des Gebietsstands;STAG;Stichtag;2022-12-31;KRSI;Kreise;08135KRSI;Heidenheim, Landkreis;215;EW/km²;FLC106;Bevölkerungsdichte
11111;Feststellung des Gebietsstands;STAG;Stichtag;2022-12-31;KRSI;Kreise;08135KRSI;Heidenheim, Landkreis;627135752;m²;FLC006;Gebietsfläche
11111;Feststellung des Gebietsstands;STAG;Stichtag;2024-12-31;KRSI;Kreise;08327KRSI;Tuttlingen, Landkreis;198;EW/km²;FLC106;Bevölkerungsdichte
11111;Feststellung des Gebietsstands;STAG;Stichtag;2024-12-31;KRSI;Kreise;08327KRSI;Tuttlingen, Landkreis;734381747;m²;FLC006;Gebietsfläche
11111;Feststellung des Gebietsstands;STAG;Stichtag;2023-12-31;KRSI;Kreise;08235KRSI;Calw, Landkreis;202;EW/km²;FLC106;Bevölkerungsdichte
11111;Feststellung des Gebietsstands;STAG;Stichtag;2023-12-31;KRSI;Kreise;08235KRSI;Calw, Landkreis;797293584;m²;FLC006;Gebietsfläche
11111;Feststellung des Gebietsstands;STAG;Stichtag;2023-12-31;KRSI;Kreise;08212KRSI;Karlsruhe, Stadtkreis;1777;EW/km²;FLC106;Bevölkerungsdichte
11111;Feststellung des Gebietsstands;STAG;Stichtag;2023-12-31;KRSI;Kreise;08212KRSI;Karlsruhe, Stadtkreis;173424289;m²;FLC006;Gebietsfläche
11111;Feststellung des Gebietsstands;STAG;Stichtag;2024-12-31;KRSI;Kreise;08417KRSI;Zollernalbkreis, Landkreis;211;EW/km²;FLC106;Bevölkerungsdichte
11111;Feststellung des Gebietsstands;STAG;Stichtag;2024-12-31;KRSI;Kreise;08417KRSI;Zollernalbkreis, Landkreis;917583259;m²;FLC006;Gebietsfläche
11111;Feststellung des Gebietsstands;STAG;Stichtag;2023-12-31;KRSI;Kreise;08117KRSI;Göppingen, Landkreis;404;EW/km²;FLC106;Bevölkerungsdichte
11111;Feststellung des Gebietsstands;STAG;Stichtag;2023-12-31;KRSI;Kreise;08117KRSI;Göppingen, Landkreis;642339887;m²;FLC006;Gebietsfläche
11111;Feststellung des Gebietsstands;STAG;Stichtag;2023-12-31;KRSI;Kreise;08325KRSI;Rottweil, Landkreis;182;EW/km²;FLC106;Bevölkerungsdichte
11111;Feststellung des Gebietsstands;STAG;Stichtag;2023-12-31;KRSI;Kreise;08325KRSI;Rottweil, Landkreis;769420550;m²;FLC006;Gebietsfläche
11111;Feststellung des Gebietsstands;STAG;Stichtag;2024-12-31;KRSI;Kreise;08336KRSI;Lörrach, Landkreis;295;EW/km²;FLC106;Bevölkerungsdichte
11111;Feststellung des Gebietsstands;STAG;Stichtag;2024-12-31;KRSI;Kreise;08336KRSI;Lörrach, Landkreis;806659276;m²;FLC006;Gebietsfläche
11111;Feststellung des Gebietsstands;STAG;Stichtag;2024-12-31;KRSI;Kreise;08326KRSI;Schwarzwald-Baar-Kreis, Landkreis;209;EW/km²;FLC106;Bevölkerungsdichte
11111;Feststellung des Gebietsstands;STAG;Stichtag;2024-12-31;KRSI;Kreise;08326KRSI;Schwarzwald-Baar-Kreis, Landkreis;1025335958;m²;FLC006;Gebietsfläche
11111;Feststellung des Gebietsstands;STAG;Stichtag;2023-12-31;KRSI;Kreise;08119KRSI;Rems-Murr-Kreis, Landkreis;513;EW/km²;FLC106;Bevölkerungsdichte
11111;Feststellung des Gebietsstands;STAG;Stichtag;2023-12-31;KRSI;Kreise;08119KRSI;Rems-Murr-Kreis, Landkreis;858081228;m²;FLC006;Gebietsfläche
11111;Feststellung des Gebietsstands;STAG;Stichtag;2024-12-31;KRSI;Kreise;08231KRSI;Pforzheim, Stadtkreis;1377;EW/km²;FLC106;Bevölkerungsdichte
11111;Feststellung des Gebietsstands;STAG;Stichtag;2024-12-31;KRSI;Kreise;08231KRSI;Pforzheim, Stadtkreis;97986300;m²;FLC006;Gebietsfläche
11111;Feststellung des Gebietsstands;STAG;Stichtag;2023-12-31;KRSI;Kreise;08437KRSI;Sigmaringen, Landkreis;110;EW/km²;FLC106;Bevölkerungsdichte
11111;Feststellung des Gebietsstands;STAG;Stichtag;2023-12-31;KRSI;Kreise;08437KRSI;Sigmaringen, Landkreis;1204235013;m²;FLC006;Gebietsfläche
11111;Feststellung des Gebietsstands;STAG;Stichtag;2024-12-31;KRSI;Kreise;08116KRSI;Esslingen, Landkreis;837;EW/km²;FLC106;Bevölkerungsdichte
11111;Feststellung des Gebietsstands;STAG;Stichtag;2024-12-31;KRSI;Kreise;08116KRSI;Esslingen, Landkreis;641280930;m²;FLC006;Gebietsfläche
11111;Feststellung des Gebietsstands;STAG;Stichtag;2024-12-31;KRSI;Kreise;08221KRSI;Heidelberg, Stadtkreis;1431;EW/km²;FLC106;Bevölkerungsdichte
11111;Feststellung des Gebietsstands;STAG;Stichtag;2024-12-31;KRSI;Kreise;08221KRSI;Heidelberg, Stadtkreis;108831317;m²;FLC006;Gebietsfläche
11111;Feststellung des Gebietsstands;STAG;Stichtag;2022-12-31;KRSI;Kreise;08315KRSI;Breisgau-Hochschwarzwald, Landkreis;196;EW/km²;FLC106;Bevölkerungsdichte
11111;Feststellung des Gebietsstands;STAG;Stichtag;2022-12-31;KRSI;Kreise;08315KRSI;Breisgau-Hochschwarzwald, Landkreis;1378315824;m²;FLC006;Gebietsfläche
11111;Feststellung des Gebietsstands;STAG;Stichtag;2023-12-31;KRSI;Kreise;08326KRSI;Schwarzwald-Baar-Kreis, Landkreis;209;EW/km²;FLC106;Bevölkerungsdichte
11111;Feststellung des Gebietsstands;STAG;Stichtag;2023-12-31;KRSI;Kreise;08326KRSI;Schwarzwald-Baar-Kreis, Landkreis;1025336070;m²;FLC006;Gebietsfläche
11111;Feststellung des Gebietsstands;STAG;Stichtag;2023-12-31;KRSI;Kreise;08211KRSI;Baden-Baden, Stadtkreis;403;EW/km²;FLC106;Bevölkerungsdichte
11111;Feststellung des Gebietsstands;STAG;Stichtag;2023-12-31;KRSI;Kreise;08211KRSI;Baden-Baden, Stadtkreis;140194332;m²;FLC006;Gebietsfläche
11111;Feststellung des Gebietsstands;STAG;Stichtag;2023-12-31;KRSI;Kreise;08316KRSI;Emmendingen, Landkreis;249;EW/km²;FLC106;Bevölkerungsdichte
11111;Feststellung des Gebietsstands;STAG;Stichtag;2023-12-31;KRSI;Kreise;08316KRSI;Emmendingen, Landkreis;679800745;m²;FLC006;Gebietsfläche
11111;Feststellung des Gebietsstands;STAG;Stichtag;2022-12-31;KRSI;Kreise;08437KRSI;Sigmaringen, Landkreis;110;EW/km²;FLC106;Bevölkerungsdichte
11111;Feststellung des Gebietsstands;STAG;Stichtag;2022-12-31;KRSI;Kreise;08437KRSI;Sigmaringen, Landkreis;1204230174;m²;FLC006;Gebietsfläche
11111;Feststellung des Gebietsstands;STAG;Stichtag;2023-12-31;KRSI;Kreise;08136KRSI;Ostalbkreis, Landkreis;210;EW/km²;FLC106;Bevölkerungsdichte
11111;Feststellung des Gebietsstands;STAG;Stichtag;2023-12-31;KRSI;Kreise;08136KRSI;Ostalbkreis, Landkreis;1511389393;m²;FLC006;Gebietsfläche
11111;Feststellung des Gebietsstands;STAG;Stichtag;2022-12-31;KRSI;Kreise;08119KRSI;Rems-Murr-Kreis, Landkreis;511;EW/km²;FLC106;Bevölkerungsdichte
11111;Feststellung des Gebietsstands;STAG;Stichtag;2022-12-31;KRSI;Kreise;08119KRSI;Rems-Murr-Kreis, Landkreis;858081191;m²;FLC006;Gebietsfläche
11111;Feststellung des Gebietsstands;STAG;Stichtag;2023-12-31;KRSI;Kreise;08221KRSI;Heidelberg, Stadtkreis;1426;EW/km²;FLC106;Bevölkerungsdichte
11111;Feststellung des Gebietsstands;STAG;Stichtag;2023-12-31;KRSI;Kreise;08221KRSI;Heidelberg, Stadtkreis;108831303;m²;FLC006;Gebietsfläche
11111;Feststellung des Gebietsstands;STAG;Stichtag;2022-12-31;KRSI;Kreise;08211KRSI;Baden-Baden, Stadtkreis;400;EW/km²;FLC106;Bevölkerungsdichte
11111;Feststellung des Gebietsstands;STAG;Stichtag;2022-12-31;KRSI;Kreise;08211KRSI;Baden-Baden, Stadtkreis;140194283;m²;FLC006;Gebietsfläche
11111;Feststellung des Gebietsstands;STAG;Stichtag;2022-12-31;KRSI;Kreise;08426KRSI;Biberach, Landkreis;145;EW/km²;FLC106;Bevölkerungsdichte
11111;Feststellung des Gebietsstands;STAG;Stichtag;2022-12-31;KRSI;Kreise;08426KRSI;Biberach, Landkreis;1409521916;m²;FLC006;Gebietsfläche
11111;Feststellung des Gebietsstands;STAG;Stichtag;2024-12-31;KRSI;Kreise;08117KRSI;Göppingen, Landkreis;403;EW/km²;FLC106;Bevölkerungsdichte
11111;Feststellung des Gebietsstands;STAG;Stichtag;2024-12-31;KRSI;Kreise;08117KRSI;Göppingen, Landkreis;642339280;m²;FLC006;Gebietsfläche
11111;Feststellung des Gebietsstands;STAG;Stichtag;2022-12-31;KRSI;Kreise;08316KRSI;Emmendingen, Landkreis;247;EW/km²;FLC106;Bevölkerungsdichte
11111;Feststellung des Gebietsstands;STAG;Stichtag;2022-12-31;KRSI;Kreise;08316KRSI;Emmendingen, Landkreis;679800732;m²;FLC006;Gebietsfläche
11111;Feststellung des Gebietsstands;STAG;Stichtag;2024-12-31;KRSI;Kreise;08435KRSI;Bodenseekreis, Landkreis;332;EW/km²;FLC106;Bevölkerungsdichte
11111;Feststellung des Gebietsstands;STAG;Stichtag;2024-12-31;KRSI;Kreise;08435KRSI;Bodenseekreis, Landkreis;664771890;m²;FLC006;Gebietsfläche
11111;Feststellung des Gebietsstands;STAG;Stichtag;2024-12-31;KRSI;Kreise;08215KRSI;Karlsruhe, Landkreis;421;EW/km²;FLC106;Bevölkerungsdichte
11111;Feststellung des Gebietsstands;STAG;Stichtag;2024-12-31;KRSI;Kreise;08215KRSI;Karlsruhe, Landkreis;1084977906;m²;FLC006;Gebietsfläche
11111;Feststellung des Gebietsstands;STAG;Stichtag;2023-12-31;KRSI;Kreise;08436KRSI;Ravensburg, Landkreis;178;EW/km²;FLC106;Bevölkerungsdichte
11111;Feststellung des Gebietsstands;STAG;Stichtag;2023-12-31;KRSI;Kreise;08436KRSI;Ravensburg, Landkreis;1632077257;m²;FLC006;Gebietsfläche
11111;Feststellung des Gebietsstands;STAG;Stichtag;2023-12-31;KRSI;Kreise;08135KRSI;Heidenheim, Landkreis;216;EW/km²;FLC106;Bevölkerungsdichte
11111;Feststellung des Gebietsstands;STAG;Stichtag;2023-12-31;KRSI;Kreise;08135KRSI;Heidenheim, Landkreis;627136011;m²;FLC006;Gebietsfläche
11111;Feststellung des Gebietsstands;STAG;Stichtag;2022-12-31;KRSI;Kreise;08136KRSI;Ostalbkreis, Landkreis;209;EW/km²;FLC106;Bevölkerungsdichte
11111;Feststellung des Gebietsstands;STAG;Stichtag;2022-12-31;KRSI;Kreise;08136KRSI;Ostalbkreis, Landkreis;1511388156;m²;FLC006;Gebietsfläche
11111;Feststellung des Gebietsstands;STAG;Stichtag;2024-12-31;KRSI;Kreise;08325KRSI;Rottweil, Landkreis;182;EW/km²;FLC106;Bevölkerungsdichte
11111;Feststellung des Gebietsstands;STAG;Stichtag;2024-12-31;KRSI;Kreise;08325KRSI;Rottweil, Landkreis;769420520;m²;FLC006;Gebietsfläche
11111;Feststellung des Gebietsstands;STAG;Stichtag;2022-12-31;KRSI;Kreise;08125KRSI;Heilbronn, Landkreis;319;EW/km²;FLC106;Bevölkerungsdichte
11111;Feststellung des Gebietsstands;STAG;Stichtag;2022-12-31;KRSI;Kreise;08125KRSI;Heilbronn, Landkreis;1099911737;m²;FLC006;Gebietsfläche
11111;Feststellung des Gebietsstands;STAG;Stichtag;2023-12-31;KRSI;Kreise;08425KRSI;Alb-Donau-Kreis, Landkreis;149;EW/km²;FLC106;Bevölkerungsdichte
11111;Feststellung des Gebietsstands;STAG;Stichtag;2023-12-31;KRSI;Kreise;08425KRSI;Alb-Donau-Kreis, Landkreis;1358544721;m²;FLC006;Gebietsfläche
11111;Feststellung des Gebietsstands;STAG;Stichtag;2023-12-31;KRSI;Kreise;08222KRSI;Mannheim, Stadtkreis;2181;EW/km²;FLC106;Bevölkerungsdichte
11111;Feststellung des Gebietsstands;STAG;Stichtag;2023-12-31;KRSI;Kreise;08222KRSI;Mannheim, Stadtkreis;144972012;m²;FLC006;Gebietsfläche
11111;Feststellung des Gebietsstands;STAG;Stichtag;2024-12-31;KRSI;Kreise;08337KRSI;Waldshut, Landkreis;152;EW/km²;FLC106;Bevölkerungsdichte
11111;Feststellung des Gebietsstands;STAG;Stichtag;2024-12-31;KRSI;Kreise;08337KRSI;Waldshut, Landkreis;1131149572;m²;FLC006;Gebietsfläche
11111;Feststellung des Gebietsstands;STAG;Stichtag;2023-12-31;KRSI;Kreise;08315KRSI;Breisgau-Hochschwarzwald, Landkreis;197;EW/km²;FLC106;Bevölkerungsdichte
11111;Feststellung des Gebietsstands;STAG;Stichtag;2023-12-31;KRSI;Kreise;08315KRSI;Breisgau-Hochschwarzwald, Landkreis;1378315819;m²;FLC006;Gebietsfläche
11111;Feststellung des Gebietsstands;STAG;Stichtag;2024-12-31;KRSI;Kreise;08416KRSI;Tübingen, Landkreis;450;EW/km²;FLC106;Bevölkerungsdichte
11111;Feststellung des Gebietsstands;STAG;Stichtag;2024-12-31;KRSI;Kreise;08416KRSI;Tübingen, Landkreis;519117790;m²;FLC006;Gebietsfläche
11111;Feststellung des Gebietsstands;STAG;Stichtag;2022-12-31;KRSI;Kreise;08212KRSI;Karlsruhe, Stadtkreis;1768;EW/km²;FLC106;Bevölkerungsdichte
11111;Feststellung des Gebietsstands;STAG;Stichtag;2022-12-31;KRSI;Kreise;08212KRSI;Karlsruhe, Stadtkreis;173423965;m²;FLC006;Gebietsfläche
11111;Feststellung des Gebietsstands;STAG;Stichtag;2024-12-31;KRSI;Kreise;08111KRSI;Stuttgart, Stadtkreis;2955;EW/km²;FLC106;Bevölkerungsdichte
11111;Feststellung des Gebietsstands;STAG;Stichtag;2024-12-31;KRSI;Kreise;08111KRSI;Stuttgart, Stadtkreis;207332247;m²;FLC006;Gebietsfläche
11111;Feststellung des Gebietsstands;STAG;Stichtag;2024-12-31;KRSI;Kreise;08121KRSI;Heilbronn, Stadtkreis;1321;EW/km²;FLC106;Bevölkerungsdichte
11111;Feststellung des Gebietsstands;STAG;Stichtag;2024-12-31;KRSI;Kreise;08121KRSI;Heilbronn, Stadtkreis;99890978;m²;FLC006;Gebietsfläche
11111;Feststellung des Gebietsstands;STAG;Stichtag;2022-12-31;KRSI;Kreise;08235KRSI;Calw, Landkreis;201;EW/km²;FLC106;Bevölkerungsdichte
11111;Feststellung des Gebietsstands;STAG;Stichtag;2022-12-31;KRSI;Kreise;08235KRSI;Calw, Landkreis;797293615;m²;FLC006;Gebietsfläche
11111;Feststellung des Gebietsstands;STAG;Stichtag;2023-12-31;KRSI;Kreise;08337KRSI;Waldshut, Landkreis;152;EW/km²;FLC106;Bevölkerungsdichte
11111;Feststellung des Gebietsstands;STAG;Stichtag;2023-12-31;KRSI;Kreise;08337KRSI;Waldshut, Landkreis;1131149643;m²;FLC006;Gebietsfläche
11111;Feststellung des Gebietsstands;STAG;Stichtag;2022-12-31;KRSI;Kreise;08222KRSI;Mannheim, Stadtkreis;2173;EW/km²;FLC106;Bevölkerungsdichte
11111;Feststellung des Gebietsstands;STAG;Stichtag;2022-12-31;KRSI;Kreise;08222KRSI;Mannheim, Stadtkreis;144971976;m²;FLC006;Gebietsfläche
11111;Feststellung des Gebietsstands;STAG;Stichtag;2022-12-31;KRSI;Kreise;08117KRSI;Göppingen, Landkreis;401;EW/km²;FLC106;Bevölkerungsdichte
11111;Feststellung des Gebietsstands;STAG;Stichtag;2022-12-31;KRSI;Kreise;08117KRSI;Göppingen, Landkreis;642340068;m²;FLC006;Gebietsfläche
11111;Feststellung des Gebietsstands;STAG;Stichtag;2022-12-31;KRSI;Kreise;08127KRSI;Schwäbisch Hall, Landkreis;134;EW/km²;FLC106;Bevölkerungsdichte
11111;Feststellung des Gebietsstands;STAG;Stichtag;2022-12-31;KRSI;Kreise;08127KRSI;Schwäbisch Hall, Landkreis;1484081756;m²;FLC006;Gebietsfläche
11111;Feststellung des Gebietsstands;STAG;Stichtag;2023-12-31;KRSI;Kreise;08317KRSI;Ortenaukreis, Landkreis;240;EW/km²;FLC106;Bevölkerungsdichte
11111;Feststellung des Gebietsstands;STAG;Stichtag;2023-12-31;KRSI;Kreise;08317KRSI;Ortenaukreis, Landkreis;1850353673;m²;FLC006;Gebietsfläche
11111;Feststellung des Gebietsstands;STAG;Stichtag;2023-12-31;KRSI;Kreise;08327KRSI;Tuttlingen, Landkreis;197;EW/km²;FLC106;Bevölkerungsdichte
11111;Feststellung des Gebietsstands;STAG;Stichtag;2023-12-31;KRSI;Kreise;08327KRSI;Tuttlingen, Landkreis;734381698;m²;FLC006;Gebietsfläche
11111;Feststellung des Gebietsstands;STAG;Stichtag;2023-12-31;KRSI;Kreise;08236KRSI;Enzkreis, Landkreis;348;EW/km²;FLC106;Bevölkerungsdichte
11111;Feststellung des Gebietsstands;STAG;Stichtag;2023-12-31;KRSI;Kreise;08236KRSI;Enzkreis, Landkreis;573600235;m²;FLC006;Gebietsfläche
11111;Feststellung des Gebietsstands;STAG;Stichtag;2023-12-31;KRSI;Kreise;08118KRSI;Ludwigsburg, Landkreis;779;EW/km²;FLC106;Bevölkerungsdichte
11111;Feststellung des Gebietsstands;STAG;Stichtag;2023-12-31;KRSI;Kreise;08118KRSI;Ludwigsburg, Landkreis;686771146;m²;FLC006;Gebietsfläche
11111;Feststellung des Gebietsstands;STAG;Stichtag;2023-12-31;KRSI;Kreise;08128KRSI;Main-Tauber-Kreis, Landkreis;102;EW/km²;FLC106;Bevölkerungsdichte
11111;Feststellung des Gebietsstands;STAG;Stichtag;2023-12-31;KRSI;Kreise;08128KRSI;Main-Tauber-Kreis, Landkreis;1304121961;m²;FLC006;Gebietsfläche
11111;Feststellung des Gebietsstands;STAG;Stichtag;2024-12-31;KRSI;Kreise;08436KRSI;Ravensburg, Landkreis;178;EW/km²;FLC106;Bevölkerungsdichte
11111;Feststellung des Gebietsstands;STAG;Stichtag;2024-12-31;KRSI;Kreise;08436KRSI;Ravensburg, Landkreis;1632077254;m²;FLC006;Gebietsfläche
11111;Feststellung des Gebietsstands;STAG;Stichtag;2024-12-31;KRSI;Kreise;08426KRSI;Biberach, Landkreis;147;EW/km²;FLC106;Bevölkerungsdichte
11111;Feststellung des Gebietsstands;STAG;Stichtag;2024-12-31;KRSI;Kreise;08426KRSI;Biberach, Landkreis;1409521943;m²;FLC006;Gebietsfläche
11111;Feststellung des Gebietsstands;STAG;Stichtag;2023-12-31;KRSI;Kreise;08311KRSI;Freiburg im Breisgau, Stadtkreis;1544;EW/km²;FLC106;Bevölkerungsdichte
11111;Feststellung des Gebietsstands;STAG;Stichtag;2023-12-31;KRSI;Kreise;08311KRSI;Freiburg im Breisgau, Stadtkreis;153039716;m²;FLC006;Gebietsfläche
11111;Feststellung des Gebietsstands;STAG;Stichtag;2023-12-31;KRSI;Kreise;08216KRSI;Rastatt, Landkreis;313;EW/km²;FLC106;Bevölkerungsdichte
11111;Feststellung des Gebietsstands;STAG;Stichtag;2023-12-31;KRSI;Kreise;08216KRSI;Rastatt, Landkreis;738433356;m²;FLC006;Gebietsfläche
11111;Feststellung des Gebietsstands;STAG;Stichtag;2023-12-31;KRSI;Kreise;08226KRSI;Rhein-Neckar-Kreis, Landkreis;525;EW/km²;FLC106;Bevölkerungsdichte
11111;Feststellung des Gebietsstands;STAG;Stichtag;2023-12-31;KRSI;Kreise;08226KRSI;Rhein-Neckar-Kreis, Landkreis;1061550033;m²;FLC006;Gebietsfläche
11111;Feststellung des Gebietsstands;STAG;Stichtag;2024-12-31;KRSI;Kreise;08127KRSI;Schwäbisch Hall, Landkreis;135;EW/km²;FLC106;Bevölkerungsdichte
11111;Feststellung des Gebietsstands;STAG;Stichtag;2024-12-31;KRSI;Kreise;08127KRSI;Schwäbisch Hall, Landkreis;1484080347;m²;FLC006;Gebietsfläche
11111;Feststellung des Gebietsstands;STAG;Stichtag;2022-12-31;KRSI;Kreise;08416KRSI;Tübingen, Landkreis;445;EW/km²;FLC106;Bevölkerungsdichte
11111;Feststellung des Gebietsstands;STAG;Stichtag;2022-12-31;KRSI;Kreise;08416KRSI;Tübingen, Landkreis;519117653;m²;FLC006;Gebietsfläche
11111;Feststellung des Gebietsstands;STAG;Stichtag;2023-12-31;KRSI;Kreise;08125KRSI;Heilbronn, Landkreis;321;EW/km²;FLC106;Bevölkerungsdichte
11111;Feststellung des Gebietsstands;STAG;Stichtag;2023-12-31;KRSI;Kreise;08125KRSI;Heilbronn, Landkreis;1099911723;m²;FLC006;Gebietsfläche
11111;Feststellung des Gebietsstands;STAG;Stichtag;2022-12-31;KRSI;Kreise;08326KRSI;Schwarzwald-Baar-Kreis, Landkreis;207;EW/km²;FLC106;Bevölkerungsdichte
11111;Feststellung des Gebietsstands;STAG;Stichtag;2022-12-31;KRSI;Kreise;08326KRSI;Schwarzwald-Baar-Kreis, Landkreis;1025335457;m²;FLC006;Gebietsfläche
11111;Feststellung des Gebietsstands;STAG;Stichtag;2024-12-31;KRSI;Kreise;08237KRSI;Freudenstadt, Landkreis;140;EW/km²;FLC106;Bevölkerungsdichte
11111;Feststellung des Gebietsstands;STAG;Stichtag;2024-12-31;KRSI;Kreise;08237KRSI;Freudenstadt, Landkreis;870400002;m²;FLC006;Gebietsfläche
11111;Feststellung des Gebietsstands;STAG;Stichtag;2022-12-31;KRSI;Kreise;08111KRSI;Stuttgart, Stadtkreis;2952;EW/km²;FLC106;Bevölkerungsdichte
11111;Feststellung des Gebietsstands;STAG;Stichtag;2022-12-31;KRSI;Kreise;08111KRSI;Stuttgart, Stadtkreis;207332201;m²;FLC006;Gebietsfläche
11111;Feststellung des Gebietsstands;STAG;Stichtag;2022-12-31;KRSI;Kreise;08421KRSI;Ulm, Stadtkreis;1078;EW/km²;FLC106;Bevölkerungsdichte
11111;Feststellung des Gebietsstands;STAG;Stichtag;2022-12-31;KRSI;Kreise;08421KRSI;Ulm, Stadtkreis;118680133;m²;FLC006;Gebietsfläche
11111;Feststellung des Gebietsstands;STAG;Stichtag;2024-12-31;KRSI;Kreise;08225KRSI;Neckar-Odenwald-Kreis, Landkreis;129;EW/km²;FLC106;Bevölkerungsdichte
11111;Feststellung des Gebietsstands;STAG;Stichtag;2024-12-31;KRSI;Kreise;08225KRSI;Neckar-Odenwald-Kreis, Landkreis;1125946298;m²;FLC006;Gebietsfläche
11111;Feststellung des Gebietsstands;STAG;Stichtag;2024-12-31;KRSI;Kreise;08222KRSI;Mannheim, Stadtkreis;2194;EW/km²;FLC106;Bevölkerungsdichte
11111;Feststellung des Gebietsstands;STAG;Stichtag;2024-12-31;KRSI;Kreise;08222KRSI;Mannheim, Stadtkreis;144972038;m²;FLC006;Gebietsfläche
11111;Feststellung des Gebietsstands;STAG;Stichtag;2024-12-31;KRSI;Kreise;08315KRSI;Breisgau-Hochschwarzwald, Landkreis;198;EW/km²;FLC106;Bevölkerungsdichte
11111;Feststellung des Gebietsstands;STAG;Stichtag;2024-12-31;KRSI;Kreise;08315KRSI;Breisgau-Hochschwarzwald, Landkreis;1378315574;m²;FLC006;Gebietsfläche
11111;Feststellung des Gebietsstands;STAG;Stichtag;2024-12-31;KRSI;Kreise;08335KRSI;Konstanz, Landkreis;357;EW/km²;FLC106;Bevölkerungsdichte
11111;Feststellung des Gebietsstands;STAG;Stichtag;2024-12-31;KRSI;Kreise;08335KRSI;Konstanz, Landkreis;817978951;m²;FLC006;Gebietsfläche
11111;Feststellung des Gebietsstands;STAG;Stichtag;2023-12-31;KRSI;Kreise;08435KRSI;Bodenseekreis, Landkreis;333;EW/km²;FLC106;Bevölkerungsdichte
11111;Feststellung des Gebietsstands;STAG;Stichtag;2023-12-31;KRSI;Kreise;08435KRSI;Bodenseekreis, Landkreis;664771861;m²;FLC006;Gebietsfläche
11111;Feststellung des Gebietsstands;STAG;Stichtag;2023-12-31;KRSI;Kreise;08415KRSI;Reutlingen, Landkreis;285;EW/km²;FLC106;Bevölkerungsdichte
11111;Feststellung des Gebietsstands;STAG;Stichtag;2023-12-31;KRSI;Kreise;08415KRSI;Reutlingen, Landkreis;1027842461;m²;FLC006;Gebietsfläche
11111;Feststellung des Gebietsstands;STAG;Stichtag;2022-12-31;KRSI;Kreise;08225KRSI;Neckar-Odenwald-Kreis, Landkreis;129;EW/km²;FLC106;Bevölkerungsdichte
